"age","ID","clade"
"N5","HVAEP1-G013395","Cnidaria + Bilateria"
"N5","HVAEP1-G021451","Cnidaria + Bilateria"
"N5","HVAEP1-G021460","Cnidaria + Bilateria"
"N5","HVAEP1-G022767","Cnidaria + Bilateria"
"N5","HVAEP1-G027668","Cnidaria + Bilateria"
"N5","HVAEP1-G020166","Cnidaria + Bilateria"
"N5","HVAEP1-G020546","Cnidaria + Bilateria"
"N5","HVAEP1-G020548","Cnidaria + Bilateria"
"N5","HVAEP1-G020547","Cnidaria + Bilateria"
"N5","HVAEP1-G024629","Cnidaria + Bilateria"
"N5","HVAEP1-G024644","Cnidaria + Bilateria"
"N5","HVAEP1-G024626","Cnidaria + Bilateria"
"N5","HVAEP1-G024633","Cnidaria + Bilateria"
"N5","HVAEP1-G025209","Cnidaria + Bilateria"
"N5","HVAEP1-G018882","Cnidaria + Bilateria"
"N5","HVAEP1-G018885","Cnidaria + Bilateria"
"N5","HVAEP1-G000333","Cnidaria + Bilateria"
"N5","HVAEP1-G008792","Cnidaria + Bilateria"
"N5","HVAEP1-G024131","Cnidaria + Bilateria"
"N5","HVAEP1-G004226","Cnidaria + Bilateria"
"N5","HVAEP1-G002767","Cnidaria + Bilateria"
"N5","HVAEP1-G003216","Cnidaria + Bilateria"
"N5","HVAEP1-G003130","Cnidaria + Bilateria"
"N5","HVAEP1-G020587","Cnidaria + Bilateria"
"N5","HVAEP1-G014627","Cnidaria + Bilateria"
"N5","HVAEP1-G008793","Cnidaria + Bilateria"
"N5","HVAEP1-G004225","Cnidaria + Bilateria"
"N5","HVAEP1-G003129","Cnidaria + Bilateria"
"N5","HVAEP1-G003214","Cnidaria + Bilateria"
"N5","HVAEP1-G003217","Cnidaria + Bilateria"
"N5","HVAEP1-G020586","Cnidaria + Bilateria"
"N5","HVAEP1-G020585","Cnidaria + Bilateria"
"N5","HVAEP1-G000334","Cnidaria + Bilateria"
"N5","HVAEP1-G003215","Cnidaria + Bilateria"
"N5","HVAEP1-G008791","Cnidaria + Bilateria"
"N5","HVAEP1-G024132","Cnidaria + Bilateria"
"N5","HVAEP1-G016989","Cnidaria + Bilateria"
"N5","HVAEP1-G005538","Cnidaria + Bilateria"
"N5","HVAEP1-G000840","Cnidaria + Bilateria"
"N5","HVAEP1-G013469","Cnidaria + Bilateria"
"N5","HVAEP1-G000816","Cnidaria + Bilateria"
"N5","HVAEP1-G000841","Cnidaria + Bilateria"
"N5","HVAEP1-G002570","Cnidaria + Bilateria"
"N5","HVAEP1-G019636","Cnidaria + Bilateria"
"N5","HVAEP1-G000817","Cnidaria + Bilateria"
"N5","HVAEP1-G000823","Cnidaria + Bilateria"
"N5","HVAEP1-G000618","Cnidaria + Bilateria"
"N5","HVAEP1-G002568","Cnidaria + Bilateria"
"N5","HVAEP1-G026011","Cnidaria + Bilateria"
"N5","HVAEP1-G000153","Cnidaria + Bilateria"
"N5","HVAEP1-G000617","Cnidaria + Bilateria"
"N5","HVAEP1-G000152","Cnidaria + Bilateria"
"N5","HVAEP1-G026556","Cnidaria + Bilateria"
"N5","HVAEP1-G009479","Cnidaria + Bilateria"
"N5","HVAEP1-G009482","Cnidaria + Bilateria"
"N5","HVAEP1-G009478","Cnidaria + Bilateria"
"N5","HVAEP1-G025825","Cnidaria + Bilateria"
"N5","HVAEP1-G009477","Cnidaria + Bilateria"
"N5","HVAEP1-G009481","Cnidaria + Bilateria"
"N5","HVAEP1-G026555","Cnidaria + Bilateria"
"N5","HVAEP1-G009483","Cnidaria + Bilateria"
"N5","HVAEP1-G021141","Cnidaria + Bilateria"
"N5","HVAEP1-G004451","Cnidaria + Bilateria"
"N5","HVAEP1-G004450","Cnidaria + Bilateria"
"N5","HVAEP1-G004331","Cnidaria + Bilateria"
"N5","HVAEP1-G004333","Cnidaria + Bilateria"
"N5","HVAEP1-G027650","Cnidaria + Bilateria"
"N5","HVAEP1-G024578","Cnidaria + Bilateria"
"N5","HVAEP1-G003471","Cnidaria + Bilateria"
"N5","HVAEP1-G003464","Cnidaria + Bilateria"
"N5","HVAEP1-G003470","Cnidaria + Bilateria"
"N5","HVAEP1-G003463","Cnidaria + Bilateria"
"N5","HVAEP1-G003477","Cnidaria + Bilateria"
"N5","HVAEP1-G003440","Cnidaria + Bilateria"
"N5","HVAEP1-G020707","Cnidaria + Bilateria"
"N5","HVAEP1-G008322","Cnidaria + Bilateria"
"N5","HVAEP1-G016004","Cnidaria + Bilateria"
"N5","HVAEP1-G005492","Cnidaria + Bilateria"
"N5","HVAEP1-G024776","Cnidaria + Bilateria"
"N5","HVAEP1-G016003","Cnidaria + Bilateria"
"N5","HVAEP1-G024777","Cnidaria + Bilateria"
"N5","HVAEP1-G028640","Cnidaria + Bilateria"
"N5","HVAEP1-G027345","Cnidaria + Bilateria"
"N5","HVAEP1-G022551","Cnidaria + Bilateria"
"N5","HVAEP1-G007083","Cnidaria + Bilateria"
"N5","HVAEP1-G022552","Cnidaria + Bilateria"
"N5","HVAEP1-G013042","Cnidaria + Bilateria"
"N5","HVAEP1-G019100","Cnidaria + Bilateria"
"N5","HVAEP1-G022446","Cnidaria + Bilateria"
"N5","HVAEP1-G022449","Cnidaria + Bilateria"
"N5","HVAEP1-G022447","Cnidaria + Bilateria"
"N5","HVAEP1-G010786","Cnidaria + Bilateria"
"N5","HVAEP1-G022430","Cnidaria + Bilateria"
"N5","HVAEP1-G017202","Cnidaria + Bilateria"
"N5","HVAEP1-G002922","Cnidaria + Bilateria"
"N5","HVAEP1-G017031","Cnidaria + Bilateria"
"N5","HVAEP1-G022429","Cnidaria + Bilateria"
"N5","HVAEP1-G022428","Cnidaria + Bilateria"
"N5","HVAEP1-G017884","Cnidaria + Bilateria"
"N5","HVAEP1-G024962","Cnidaria + Bilateria"
"N5","HVAEP1-G016857","Cnidaria + Bilateria"
"N5","HVAEP1-G028888","Cnidaria + Bilateria"
"N5","HVAEP1-G004187","Cnidaria + Bilateria"
"N5","HVAEP1-G015072","Cnidaria + Bilateria"
"N5","HVAEP1-G004149","Cnidaria + Bilateria"
"N5","HVAEP1-G008455","Cnidaria + Bilateria"
"N5","HVAEP1-G013201","Cnidaria + Bilateria"
"N5","HVAEP1-G026609","Cnidaria + Bilateria"
"N5","HVAEP1-G027360","Cnidaria + Bilateria"
"N5","HVAEP1-G025003","Cnidaria + Bilateria"
"N5","HVAEP1-G008575","Cnidaria + Bilateria"
"N5","HVAEP1-G020201","Cnidaria + Bilateria"
"N5","HVAEP1-G008566","Cnidaria + Bilateria"
"N5","HVAEP1-G008645","Cnidaria + Bilateria"
"N5","HVAEP1-G008656","Cnidaria + Bilateria"
"N5","HVAEP1-G004211","Cnidaria + Bilateria"
"N5","HVAEP1-G027653","Cnidaria + Bilateria"
"N5","HVAEP1-G017628","Cnidaria + Bilateria"
"N5","HVAEP1-G002442","Cnidaria + Bilateria"
"N5","HVAEP1-G006181","Cnidaria + Bilateria"
"N5","HVAEP1-G006956","Cnidaria + Bilateria"
"N5","HVAEP1-G006958","Cnidaria + Bilateria"
"N5","HVAEP1-G006962","Cnidaria + Bilateria"
"N5","HVAEP1-G006959","Cnidaria + Bilateria"
"N5","HVAEP1-G006961","Cnidaria + Bilateria"
"N5","HVAEP1-G006957","Cnidaria + Bilateria"
"N5","HVAEP1-G018108","Cnidaria + Bilateria"
"N5","HVAEP1-G021544","Cnidaria + Bilateria"
"N5","HVAEP1-G028501","Cnidaria + Bilateria"
"N5","HVAEP1-G012965","Cnidaria + Bilateria"
"N5","HVAEP1-G012968","Cnidaria + Bilateria"
"N5","HVAEP1-G012966","Cnidaria + Bilateria"
"N5","HVAEP1-G012967","Cnidaria + Bilateria"
"N5","HVAEP1-G012680","Cnidaria + Bilateria"
"N5","HVAEP1-G012639","Cnidaria + Bilateria"
"N5","HVAEP1-G002250","Cnidaria + Bilateria"
"N5","HVAEP1-G002251","Cnidaria + Bilateria"
"N5","HVAEP1-G006387","Cnidaria + Bilateria"
"N5","HVAEP1-G014493","Cnidaria + Bilateria"
"N5","HVAEP1-G014502","Cnidaria + Bilateria"
"N5","HVAEP1-G014497","Cnidaria + Bilateria"
"N5","HVAEP1-G014496","Cnidaria + Bilateria"
"N5","HVAEP1-G014500","Cnidaria + Bilateria"
"N5","HVAEP1-G014494","Cnidaria + Bilateria"
"N5","HVAEP1-G007147","Cnidaria + Bilateria"
"N5","HVAEP1-G007189","Cnidaria + Bilateria"
"N5","HVAEP1-G007192","Cnidaria + Bilateria"
"N5","HVAEP1-G006699","Cnidaria + Bilateria"
"N5","HVAEP1-G006698","Cnidaria + Bilateria"
"N5","HVAEP1-G011741","Cnidaria + Bilateria"
"N5","HVAEP1-G011756","Cnidaria + Bilateria"
"N5","HVAEP1-G023089","Cnidaria + Bilateria"
"N5","HVAEP1-G017801","Cnidaria + Bilateria"
"N5","HVAEP1-G011742","Cnidaria + Bilateria"
"N5","HVAEP1-G011755","Cnidaria + Bilateria"
"N5","HVAEP1-G017802","Cnidaria + Bilateria"
"N5","HVAEP1-G003828","Cnidaria + Bilateria"
"N5","HVAEP1-G001887","Cnidaria + Bilateria"
"N5","HVAEP1-G013620","Cnidaria + Bilateria"
"N5","HVAEP1-G023090","Cnidaria + Bilateria"
"N5","HVAEP1-G006111","Cnidaria + Bilateria"
"N5","HVAEP1-G017037","Cnidaria + Bilateria"
"N5","HVAEP1-G026884","Cnidaria + Bilateria"
"N5","HVAEP1-G010025","Cnidaria + Bilateria"
"N5","HVAEP1-G028695","Cnidaria + Bilateria"
"N5","HVAEP1-G027483","Cnidaria + Bilateria"
"N5","HVAEP1-G026595","Cnidaria + Bilateria"
"N5","HVAEP1-G012175","Cnidaria + Bilateria"
"N5","HVAEP1-G009044","Cnidaria + Bilateria"
"N5","HVAEP1-G006110","Cnidaria + Bilateria"
"N5","HVAEP1-G026979","Cnidaria + Bilateria"
"N5","HVAEP1-G006112","Cnidaria + Bilateria"
"N5","HVAEP1-G010026","Cnidaria + Bilateria"
"N5","HVAEP1-G007220","Cnidaria + Bilateria"
"N5","HVAEP1-G017298","Cnidaria + Bilateria"
"N5","HVAEP1-G004969","Cnidaria + Bilateria"
"N5","HVAEP1-G004975","Cnidaria + Bilateria"
"N5","HVAEP1-G004966","Cnidaria + Bilateria"
"N5","HVAEP1-G008796","Cnidaria + Bilateria"
"N5","HVAEP1-G004967","Cnidaria + Bilateria"
"N5","HVAEP1-G005039","Cnidaria + Bilateria"
"N5","HVAEP1-G019071","Cnidaria + Bilateria"
"N5","HVAEP1-G022409","Cnidaria + Bilateria"
"N5","HVAEP1-G026996","Cnidaria + Bilateria"
"N5","HVAEP1-G027006","Cnidaria + Bilateria"
"N5","HVAEP1-G026332","Cnidaria + Bilateria"
"N5","HVAEP1-G012841","Cnidaria + Bilateria"
"N5","HVAEP1-G028617","Cnidaria + Bilateria"
"N5","HVAEP1-G003707","Cnidaria + Bilateria"
"N5","HVAEP1-G019390","Cnidaria + Bilateria"
"N5","HVAEP1-G009065","Cnidaria + Bilateria"
"N5","HVAEP1-G019824","Cnidaria + Bilateria"
"N5","HVAEP1-G002715","Cnidaria + Bilateria"
"N5","HVAEP1-G002462","Cnidaria + Bilateria"
"N5","HVAEP1-G016502","Cnidaria + Bilateria"
"N5","HVAEP1-G023847","Cnidaria + Bilateria"
"N5","HVAEP1-G019712","Cnidaria + Bilateria"
"N5","HVAEP1-G019900","Cnidaria + Bilateria"
"N5","HVAEP1-G018983","Cnidaria + Bilateria"
"N5","HVAEP1-G014872","Cnidaria + Bilateria"
"N5","HVAEP1-G019590","Cnidaria + Bilateria"
"N5","HVAEP1-G009930","Cnidaria + Bilateria"
"N5","HVAEP1-G001478","Cnidaria + Bilateria"
"N5","HVAEP1-G005169","Cnidaria + Bilateria"
"N5","HVAEP1-G002714","Cnidaria + Bilateria"
"N5","HVAEP1-G002731","Cnidaria + Bilateria"
"N5","HVAEP1-G001259","Cnidaria + Bilateria"
"N5","HVAEP1-G005555","Cnidaria + Bilateria"
"N5","HVAEP1-G007984","Cnidaria + Bilateria"
"N5","HVAEP1-G001082","Cnidaria + Bilateria"
"N5","HVAEP1-G001337","Cnidaria + Bilateria"
"N5","HVAEP1-G003685","Cnidaria + Bilateria"
"N5","HVAEP1-G015432","Cnidaria + Bilateria"
"N5","HVAEP1-G005382","Cnidaria + Bilateria"
"N5","HVAEP1-G003684","Cnidaria + Bilateria"
"N5","HVAEP1-G005381","Cnidaria + Bilateria"
"N5","HVAEP1-G027949","Cnidaria + Bilateria"
"N5","HVAEP1-G027020","Cnidaria + Bilateria"
"N5","HVAEP1-G000406","Cnidaria + Bilateria"
"N5","HVAEP1-G001648","Cnidaria + Bilateria"
"N5","HVAEP1-G027436","Cnidaria + Bilateria"
"N5","HVAEP1-G011371","Cnidaria + Bilateria"
"N5","HVAEP1-G024004","Cnidaria + Bilateria"
"N5","HVAEP1-G000067","Cnidaria + Bilateria"
"N5","HVAEP1-G005089","Cnidaria + Bilateria"
"N5","HVAEP1-G005778","Cnidaria + Bilateria"
"N5","HVAEP1-G005078","Cnidaria + Bilateria"
"N5","HVAEP1-G021479","Cnidaria + Bilateria"
"N5","HVAEP1-G009278","Cnidaria + Bilateria"
"N5","HVAEP1-G006014","Cnidaria + Bilateria"
"N5","HVAEP1-G006015","Cnidaria + Bilateria"
"N5","HVAEP1-G015759","Cnidaria + Bilateria"
"N5","HVAEP1-G021480","Cnidaria + Bilateria"
"N5","HVAEP1-G005482","Cnidaria + Bilateria"
"N5","HVAEP1-G022741","Cnidaria + Bilateria"
"N5","HVAEP1-G016181","Cnidaria + Bilateria"
"N5","HVAEP1-G007152","Cnidaria + Bilateria"
"N5","HVAEP1-G017232","Cnidaria + Bilateria"
"N5","HVAEP1-G014667","Cnidaria + Bilateria"
"N5","HVAEP1-G027419","Cnidaria + Bilateria"
"N5","HVAEP1-G010823","Cnidaria + Bilateria"
"N5","HVAEP1-G019552","Cnidaria + Bilateria"
"N5","HVAEP1-G019778","Cnidaria + Bilateria"
"N5","HVAEP1-G021819","Cnidaria + Bilateria"
"N5","HVAEP1-G021814","Cnidaria + Bilateria"
"N5","HVAEP1-G021820","Cnidaria + Bilateria"
"N5","HVAEP1-G023618","Cnidaria + Bilateria"
"N5","HVAEP1-G022460","Cnidaria + Bilateria"
"N5","HVAEP1-G018957","Cnidaria + Bilateria"
"N5","HVAEP1-G028260","Cnidaria + Bilateria"
"N5","HVAEP1-G024302","Cnidaria + Bilateria"
"N5","HVAEP1-G024303","Cnidaria + Bilateria"
"N5","HVAEP1-G023540","Cnidaria + Bilateria"
"N5","HVAEP1-G026685","Cnidaria + Bilateria"
"N5","HVAEP1-G003322","Cnidaria + Bilateria"
"N5","HVAEP1-G009271","Cnidaria + Bilateria"
"N5","HVAEP1-G024049","Cnidaria + Bilateria"
"N5","HVAEP1-G026930","Cnidaria + Bilateria"
"N5","HVAEP1-G003244","Cnidaria + Bilateria"
"N5","HVAEP1-G007070","Cnidaria + Bilateria"
"N5","HVAEP1-G027326","Cnidaria + Bilateria"
"N5","HVAEP1-G027321","Cnidaria + Bilateria"
"N5","HVAEP1-G027325","Cnidaria + Bilateria"
"N5","HVAEP1-G013550","Cnidaria + Bilateria"
"N5","HVAEP1-G005180","Cnidaria + Bilateria"
"N5","HVAEP1-G015310","Cnidaria + Bilateria"
"N5","HVAEP1-G015309","Cnidaria + Bilateria"
"N5","HVAEP1-G010504","Cnidaria + Bilateria"
"N5","HVAEP1-G025954","Cnidaria + Bilateria"
"N5","HVAEP1-G007161","Cnidaria + Bilateria"
"N5","HVAEP1-G008992","Cnidaria + Bilateria"
"N5","HVAEP1-G009077","Cnidaria + Bilateria"
"N5","HVAEP1-G009112","Cnidaria + Bilateria"
"N5","HVAEP1-G009081","Cnidaria + Bilateria"
"N5","HVAEP1-G009085","Cnidaria + Bilateria"
"N5","HVAEP1-G009089","Cnidaria + Bilateria"
"N5","HVAEP1-G009092","Cnidaria + Bilateria"
"N5","HVAEP1-G009095","Cnidaria + Bilateria"
"N5","HVAEP1-G009098","Cnidaria + Bilateria"
"N5","HVAEP1-G009102","Cnidaria + Bilateria"
"N5","HVAEP1-G009116","Cnidaria + Bilateria"
"N5","HVAEP1-G009105","Cnidaria + Bilateria"
"N5","HVAEP1-G009108","Cnidaria + Bilateria"
"N5","HVAEP1-G010593","Cnidaria + Bilateria"
"N5","HVAEP1-G010653","Cnidaria + Bilateria"
"N5","HVAEP1-G013497","Cnidaria + Bilateria"
"N5","HVAEP1-G012560","Cnidaria + Bilateria"
"N5","HVAEP1-G012342","Cnidaria + Bilateria"
"N5","HVAEP1-G002621","Cnidaria + Bilateria"
"N5","HVAEP1-G012330","Cnidaria + Bilateria"
"N5","HVAEP1-G026558","Cnidaria + Bilateria"
"N5","HVAEP1-G009303","Cnidaria + Bilateria"
"N5","HVAEP1-G002624","Cnidaria + Bilateria"
"N5","HVAEP1-G002617","Cnidaria + Bilateria"
"N5","HVAEP1-G007169","Cnidaria + Bilateria"
"N5","HVAEP1-G025786","Cnidaria + Bilateria"
"N5","HVAEP1-G025787","Cnidaria + Bilateria"
"N5","HVAEP1-G008659","Cnidaria + Bilateria"
"N5","HVAEP1-G008717","Cnidaria + Bilateria"
"N5","HVAEP1-G008658","Cnidaria + Bilateria"
"N5","HVAEP1-G003330","Cnidaria + Bilateria"
"N5","HVAEP1-G007030","Cnidaria + Bilateria"
"N5","HVAEP1-G019481","Cnidaria + Bilateria"
"N5","HVAEP1-G012727","Cnidaria + Bilateria"
"N5","HVAEP1-G015756","Cnidaria + Bilateria"
"N5","HVAEP1-G013505","Cnidaria + Bilateria"
"N5","HVAEP1-G019286","Cnidaria + Bilateria"
"N5","HVAEP1-G012881","Cnidaria + Bilateria"
"N5","HVAEP1-G002642","Cnidaria + Bilateria"
"N5","HVAEP1-G023651","Cnidaria + Bilateria"
"N5","HVAEP1-G022848","Cnidaria + Bilateria"
"N5","HVAEP1-G001799","Cnidaria + Bilateria"
"N5","HVAEP1-G013741","Cnidaria + Bilateria"
"N5","HVAEP1-G007751","Cnidaria + Bilateria"
"N5","HVAEP1-G013748","Cnidaria + Bilateria"
"N5","HVAEP1-G028621","Cnidaria + Bilateria"
"N5","HVAEP1-G018548","Cnidaria + Bilateria"
"N5","HVAEP1-G020495","Cnidaria + Bilateria"
"N5","HVAEP1-G025513","Cnidaria + Bilateria"
"N5","HVAEP1-G001598","Cnidaria + Bilateria"
"N5","HVAEP1-G020915","Cnidaria + Bilateria"
"N5","HVAEP1-G026477","Cnidaria + Bilateria"
"N5","HVAEP1-G005206","Cnidaria + Bilateria"
"N5","HVAEP1-G028645","Cnidaria + Bilateria"
"N5","HVAEP1-G017438","Cnidaria + Bilateria"
"N5","HVAEP1-G027615","Cnidaria + Bilateria"
"N5","HVAEP1-G007746","Cnidaria + Bilateria"
"N5","HVAEP1-G011205","Cnidaria + Bilateria"
"N5","HVAEP1-G017460","Cnidaria + Bilateria"
"N5","HVAEP1-G007782","Cnidaria + Bilateria"
"N5","HVAEP1-G008509","Cnidaria + Bilateria"
"N5","HVAEP1-G000629","Cnidaria + Bilateria"
"N5","HVAEP1-G025316","Cnidaria + Bilateria"
"N5","HVAEP1-G027770","Cnidaria + Bilateria"
"N5","HVAEP1-G009837","Cnidaria + Bilateria"
"N5","HVAEP1-G014558","Cnidaria + Bilateria"
"N5","HVAEP1-G003786","Cnidaria + Bilateria"
"N5","HVAEP1-G020264","Cnidaria + Bilateria"
"N5","HVAEP1-G027667","Cnidaria + Bilateria"
"N5","HVAEP1-G027655","Cnidaria + Bilateria"
"N5","HVAEP1-G027654","Cnidaria + Bilateria"
"N5","HVAEP1-G003724","Cnidaria + Bilateria"
"N5","HVAEP1-G027659","Cnidaria + Bilateria"
"N5","HVAEP1-G027651","Cnidaria + Bilateria"
"N5","HVAEP1-G002202","Cnidaria + Bilateria"
"N5","HVAEP1-G003293","Cnidaria + Bilateria"
"N5","HVAEP1-G003302","Cnidaria + Bilateria"
"N5","HVAEP1-G025993","Cnidaria + Bilateria"
"N5","HVAEP1-G001249","Cnidaria + Bilateria"
"N5","HVAEP1-G011960","Cnidaria + Bilateria"
"N5","HVAEP1-G017084","Cnidaria + Bilateria"
"N5","HVAEP1-G017085","Cnidaria + Bilateria"
"N5","HVAEP1-G017097","Cnidaria + Bilateria"
"N5","HVAEP1-G017088","Cnidaria + Bilateria"
"N5","HVAEP1-G017089","Cnidaria + Bilateria"
"N5","HVAEP1-G017090","Cnidaria + Bilateria"
"N5","HVAEP1-G017093","Cnidaria + Bilateria"
"N5","HVAEP1-G017075","Cnidaria + Bilateria"
"N5","HVAEP1-G017074","Cnidaria + Bilateria"
"N5","HVAEP1-G017072","Cnidaria + Bilateria"
"N5","HVAEP1-G017073","Cnidaria + Bilateria"
"N5","HVAEP1-G017081","Cnidaria + Bilateria"
"N5","HVAEP1-G009049","Cnidaria + Bilateria"
"N5","HVAEP1-G009050","Cnidaria + Bilateria"
"N5","HVAEP1-G008967","Cnidaria + Bilateria"
"N5","HVAEP1-G009037","Cnidaria + Bilateria"
"N5","HVAEP1-G008942","Cnidaria + Bilateria"
"N5","HVAEP1-G008939","Cnidaria + Bilateria"
"N5","HVAEP1-G008968","Cnidaria + Bilateria"
"N5","HVAEP1-G008940","Cnidaria + Bilateria"
"N5","HVAEP1-G026709","Cnidaria + Bilateria"
"N5","HVAEP1-G026713","Cnidaria + Bilateria"
"N5","HVAEP1-G012225","Cnidaria + Bilateria"
"N5","HVAEP1-G012239","Cnidaria + Bilateria"
"N5","HVAEP1-G022881","Cnidaria + Bilateria"
"N5","HVAEP1-G008414","Cnidaria + Bilateria"
"N5","HVAEP1-G007944","Cnidaria + Bilateria"
"N5","HVAEP1-G007943","Cnidaria + Bilateria"
"N5","HVAEP1-G007941","Cnidaria + Bilateria"
"N5","HVAEP1-G007929","Cnidaria + Bilateria"
"N5","HVAEP1-G007948","Cnidaria + Bilateria"
"N5","HVAEP1-G008092","Cnidaria + Bilateria"
"N5","HVAEP1-G016759","Cnidaria + Bilateria"
"N5","HVAEP1-G026529","Cnidaria + Bilateria"
"N5","HVAEP1-G022392","Cnidaria + Bilateria"
"N5","HVAEP1-G022374","Cnidaria + Bilateria"
"N5","HVAEP1-G022380","Cnidaria + Bilateria"
"N5","HVAEP1-G025291","Cnidaria + Bilateria"
"N5","HVAEP1-G014831","Cnidaria + Bilateria"
"N5","HVAEP1-G014830","Cnidaria + Bilateria"
"N5","HVAEP1-G009432","Cnidaria + Bilateria"
"N5","HVAEP1-G009654","Cnidaria + Bilateria"
"N5","HVAEP1-G009557","Cnidaria + Bilateria"
"N5","HVAEP1-G025247","Cnidaria + Bilateria"
"N5","HVAEP1-G008036","Cnidaria + Bilateria"
"N5","HVAEP1-G009529","Cnidaria + Bilateria"
"N5","HVAEP1-G026097","Cnidaria + Bilateria"
"N5","HVAEP1-G026109","Cnidaria + Bilateria"
"N5","HVAEP1-G026098","Cnidaria + Bilateria"
"N5","HVAEP1-G026102","Cnidaria + Bilateria"
"N5","HVAEP1-G014890","Cnidaria + Bilateria"
"N5","HVAEP1-G009530","Cnidaria + Bilateria"
"N5","HVAEP1-G003354","Cnidaria + Bilateria"
"N5","HVAEP1-G003355","Cnidaria + Bilateria"
"N5","HVAEP1-G008490","Cnidaria + Bilateria"
"N5","HVAEP1-G002974","Cnidaria + Bilateria"
"N5","HVAEP1-G013952","Cnidaria + Bilateria"
"N5","HVAEP1-G022073","Cnidaria + Bilateria"
"N5","HVAEP1-G003220","Cnidaria + Bilateria"
"N5","HVAEP1-G010287","Cnidaria + Bilateria"
"N5","HVAEP1-G005614","Cnidaria + Bilateria"
"N5","HVAEP1-G014823","Cnidaria + Bilateria"
"N5","HVAEP1-G014824","Cnidaria + Bilateria"
"N5","HVAEP1-G014825","Cnidaria + Bilateria"
"N5","HVAEP1-G014826","Cnidaria + Bilateria"
"N5","HVAEP1-G014829","Cnidaria + Bilateria"
"N5","HVAEP1-G009985","Cnidaria + Bilateria"
"N5","HVAEP1-G026923","Cnidaria + Bilateria"
"N5","HVAEP1-G005053","Cnidaria + Bilateria"
"N5","HVAEP1-G007348","Cnidaria + Bilateria"
"N5","HVAEP1-G022777","Cnidaria + Bilateria"
"N5","HVAEP1-G024828","Cnidaria + Bilateria"
"N5","HVAEP1-G009564","Cnidaria + Bilateria"
"N5","HVAEP1-G015101","Cnidaria + Bilateria"
"N5","HVAEP1-G017576","Cnidaria + Bilateria"
"N5","HVAEP1-G025308","Cnidaria + Bilateria"
"N5","HVAEP1-G007488","Cnidaria + Bilateria"
"N5","HVAEP1-G024325","Cnidaria + Bilateria"
"N5","HVAEP1-G013856","Cnidaria + Bilateria"
"N5","HVAEP1-G005069","Cnidaria + Bilateria"
"N5","HVAEP1-G008920","Cnidaria + Bilateria"
"N5","HVAEP1-G009565","Cnidaria + Bilateria"
"N5","HVAEP1-G015445","Cnidaria + Bilateria"
"N5","HVAEP1-G022778","Cnidaria + Bilateria"
"N5","HVAEP1-G024736","Cnidaria + Bilateria"
"N5","HVAEP1-G001184","Cnidaria + Bilateria"
"N5","HVAEP1-G024829","Cnidaria + Bilateria"
"N5","HVAEP1-G008010","Cnidaria + Bilateria"
"N5","HVAEP1-G026924","Cnidaria + Bilateria"
"N5","HVAEP1-G005054","Cnidaria + Bilateria"
"N5","HVAEP1-G002488","Cnidaria + Bilateria"
"N5","HVAEP1-G008391","Cnidaria + Bilateria"
"N5","HVAEP1-G014421","Cnidaria + Bilateria"
"N5","HVAEP1-G003874","Cnidaria + Bilateria"
"N5","HVAEP1-G013011","Cnidaria + Bilateria"
"N5","HVAEP1-G011235","Cnidaria + Bilateria"
"N5","HVAEP1-G028739","Cnidaria + Bilateria"
"N5","HVAEP1-G018896","Cnidaria + Bilateria"
"N5","HVAEP1-G008258","Cnidaria + Bilateria"
"N5","HVAEP1-G015215","Cnidaria + Bilateria"
"N5","HVAEP1-G012856","Cnidaria + Bilateria"
"N5","HVAEP1-G001415","Cnidaria + Bilateria"
"N5","HVAEP1-G013010","Cnidaria + Bilateria"
"N5","HVAEP1-G028283","Cnidaria + Bilateria"
"N5","HVAEP1-G015636","Cnidaria + Bilateria"
"N5","HVAEP1-G016478","Cnidaria + Bilateria"
"N5","HVAEP1-G003068","Cnidaria + Bilateria"
"N5","HVAEP1-G018737","Cnidaria + Bilateria"
"N5","HVAEP1-G015480","Cnidaria + Bilateria"
"N5","HVAEP1-G008257","Cnidaria + Bilateria"
"N5","HVAEP1-G020341","Cnidaria + Bilateria"
"N5","HVAEP1-G013313","Cnidaria + Bilateria"
"N5","HVAEP1-G018897","Cnidaria + Bilateria"
"N5","HVAEP1-G028738","Cnidaria + Bilateria"
"N5","HVAEP1-G015091","Cnidaria + Bilateria"
"N5","HVAEP1-G001004","Cnidaria + Bilateria"
"N5","HVAEP1-G015214","Cnidaria + Bilateria"
"N5","HVAEP1-G003427","Cnidaria + Bilateria"
"N5","HVAEP1-G016477","Cnidaria + Bilateria"
"N5","HVAEP1-G015193","Cnidaria + Bilateria"
"N5","HVAEP1-G015447","Cnidaria + Bilateria"
"N5","HVAEP1-G015160","Cnidaria + Bilateria"
"N5","HVAEP1-G015161","Cnidaria + Bilateria"
"N5","HVAEP1-G015194","Cnidaria + Bilateria"
"N5","HVAEP1-G015163","Cnidaria + Bilateria"
"N5","HVAEP1-G015635","Cnidaria + Bilateria"
"N5","HVAEP1-G020342","Cnidaria + Bilateria"
"N5","HVAEP1-G015090","Cnidaria + Bilateria"
"N5","HVAEP1-G024324","Cnidaria + Bilateria"
"N5","HVAEP1-G015609","Cnidaria + Bilateria"
"N5","HVAEP1-G007347","Cnidaria + Bilateria"
"N5","HVAEP1-G009566","Cnidaria + Bilateria"
